,Desc_word_count,channelSubscribers,dayslive,mean_energy_entropy,mean_spectral_entropy,Description_ne_counts,Title_ne_counts,tags_composer,Title_composer,Description_composer,tags_artists,Title_artists,Description_artists,tags_instruments,Title_instruments,Description_instruments,tags_genres,Title_genres,Description_genres,tags_count,Title_pos,Description_pos,tags_pos,mfccPC1,mfccPC2,views_cat,viewCount
2091,23,786.0,1343.3111458333333,3.1688145082,0.39157287350000003,11,10,0,1,1,0,1,1,0,1,1,0,0,0,16,0.0,0.0,0.0,-3.5986467568461746,-1.2459050359583188,1,1459.0
2092,14,187.0,609.388912037037,3.1829886811000003,0.4390231382,5,8,0,1,0,0,0,0,2,1,2,0,0,0,3,0.0,0.0,0.0,0.23265759769804195,-1.1211397621117813,2,4005.0
2093,27,47.0,1481.2005324074073,3.1898090499,0.3281577318,8,7,1,1,2,0,0,0,2,2,3,0,0,0,19,0.0,0.5,-0.08787878787878789,2.0226508672005683,2.026723142672525,1,1142.0
2094,21,112.0,190.37842592592594,3.2171079467,0.8124958545000001,17,6,0,1,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.07641777222354697,1.5362693088483983,1,226.0
2095,14,145.0,2192.1097685185186,3.225626858,0.29324422969999997,0,3,1,1,0,0,0,0,4,1,0,0,0,0,17,0.0,0.5,0.0,2.19536724521998,1.3408784610449218,1,1736.0
2096,21,43673.0,1706.2877314814814,3.1262671505,0.4139884314,9,9,0,0,1,0,0,0,0,1,1,0,0,0,14,0.13636363636363635,0.0909090909090909,0.05454545454545454,0.4778083679929603,0.016765926333173187,2,7540.0
2097,2,2.0,235.61434027777779,3.21503705,0.2505809677,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-3.4215812706777684,0.012754198694596848,0,46.0
2098,19,356.0,93.33270833333333,3.2415775962,0.5252937235,9,8,0,2,4,0,0,0,0,1,2,0,0,0,0,-0.05,0.0,0.0,-1.478619028477737,0.4770182405701948,1,846.0
2099,29,10303.0,1307.8832407407408,3.2203107677,0.617880768,5,6,0,1,2,0,0,0,0,1,0,0,0,0,0,0.0,0.20625,0.0,0.08754070977614917,1.248188450003436,1,1455.0
2100,19,143501.0,784.3561458333334,3.2128986953,0.2631980839,4,12,2,1,0,0,0,0,2,1,0,0,0,0,42,0.0625,0.3287878787878788,0.05221861471861471,-0.3740414180516662,1.3130961442086277,2,5376.0
2101,17,648.0,1438.2977893518519,3.2262463822000003,0.46346716619999995,9,8,0,1,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.020833333333333332,-2.304048431325185,0.23457913497751462,1,1246.0
2102,26,143501.0,1573.4166550925927,3.1910190223000003,0.1326772811,7,5,1,1,1,0,0,0,3,3,3,0,0,0,45,0.03125,0.30416666666666664,0.04755892255892255,-1.2620450013497568,0.3558668436857772,2,12975.0
2103,17,98350.0,2105.510277777778,3.2339205344,0.28029211870000004,9,8,0,1,0,0,0,0,0,1,0,0,0,0,11,0.0625,0.5,0.0,0.0035718017975952723,1.048113444913728,2,6039.0
2104,23,10441.0,3072.659641203704,3.127542203,0.4125158214,8,5,0,1,1,0,0,1,0,1,2,0,0,0,3,0.0,0.4375,0.0,0.5321635671820102,-0.14025843631897209,2,8630.0
2105,28,4413.0,1752.1387731481482,3.2238891983999998,0.2777567762,4,13,0,1,0,0,0,0,1,1,0,0,0,0,13,0.0625,0.0,0.0,-1.7993766067053765,0.18166767650253396,3,86210.0
2106,25,308.0,1904.265150462963,3.207067285,0.32186346379999997,12,5,1,1,4,0,0,0,1,1,0,0,0,0,30,0.0625,0.0,0.029403409090909088,3.4273019142773,-2.6513407418628456,1,377.0
2107,15,14629.0,1252.3397453703703,3.1660399127999996,0.3575812383,6,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,4.785931473927984,-2.706092731724787,2,5661.0
2108,0,13.0,1017.0846759259259,3.251683177,0.064660274,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,-2.2643380249098,-1.8106360232858816,2,3441.0
2109,23,559711.0,1019.7356481481481,3.2331897806,0.2501443296,6,5,1,2,2,0,0,0,1,2,2,0,0,0,16,0.0,0.25,0.0,-2.0696530771308788,0.36137925354706474,3,56319.0
2110,13,34.0,478.1651273148148,3.1997184577,0.7727421206999999,8,2,0,2,3,0,0,0,0,1,2,0,0,0,4,0.0,0.0,0.0,0.8808633544573613,2.269045259501111,0,164.0
2111,21,143501.0,3355.3900810185187,3.2132231314,0.2916562375,5,6,1,1,1,0,0,0,1,1,1,0,0,0,13,0.0,0.2,0.0,-1.5176770011701493,-0.7460498697015402,3,38843.0
2112,0,0.0,1.3772453703703704,3.2129623885000003,0.210524746,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.8485285992143488,2.0210817902026164,0,4.0
2113,0,1349.0,770.3713541666667,3.0528978929000004,0.3742495186,0,3,2,1,0,0,0,0,0,1,0,0,0,0,13,0.0,0.0,-0.05,1.2530811894867924,1.5712792056180562,0,33.0
2114,7,156.0,2521.11474537037,3.0756472589999997,0.8955628507,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0.0,-0.6666666666666666,0.0,3.563655426440257,2.264468041011552,2,14271.0
2115,0,2538.0,650.4599189814815,3.2699795004000003,0.7888114647,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,-2.5749220089858906,-0.14206237439223715,1,227.0
2116,4,2.0,943.0977662037037,3.2403645437,0.26069223350000004,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,-0.04513494784859962,1.2548104770787472,1,329.0
2117,17,5.0,2816.3779050925928,3.2373270319,0.1795112089,13,3,1,1,1,1,0,0,1,1,0,0,0,0,17,0.0,0.0,0.0,-2.778227348611676,-0.5940754206302463,2,7946.0
2118,8,0.0,4115.462152777778,3.1427952057999997,0.2057468255,5,2,1,1,0,0,0,0,1,1,0,0,0,0,4,0.0,0.0,0.5,-4.693478113745829,-0.9066740563226878,1,1102.0
2119,26,112.0,2270.3445717592595,3.1319292199,0.8015677665000001,16,6,1,1,1,0,0,0,1,1,1,0,0,0,12,0.0,0.0,0.0,1.7629482403946573,1.1180970998288073,1,1297.0
2120,0,3.0,294.84465277777775,3.2040717650999997,0.1794610518,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0625,0.0,0.0,-1.746358616484577,0.3168266145529426,0,47.0
2121,6,78.0,2190.3459259259257,3.1890739012,0.1906811708,6,6,1,1,0,0,0,0,2,1,2,0,0,0,10,0.0,0.0,0.0,0.10746885752466118,0.3203494116040334,1,636.0
2122,13,143501.0,3735.325,3.2124004915,0.2716381151,2,5,3,3,3,0,0,0,2,2,0,0,0,0,11,0.0,0.175,0.0,0.7002185437650849,-1.6154806181600287,3,24774.0
2123,26,3500.0,872.6987847222222,2.9652951826,0.1872626941,14,9,0,1,1,0,0,0,0,1,3,0,0,0,4,0.0,0.043181818181818175,0.0,1.9889039545112592,-2.877122581810487,2,3572.0
2124,26,6841.0,2188.4256828703706,3.1864414825,0.1649508258,12,2,9,1,1,2,0,1,3,1,4,0,0,0,49,-0.05,-0.025,-0.017857142857142856,0.8986202288563004,0.9264704022404936,2,8206.0
2125,19,11.0,3180.6417476851852,3.2320599335000004,0.115982902,9,6,1,1,1,0,0,0,1,1,2,0,0,0,10,0.0,0.0,0.0,-2.0684971264397976,0.6937767047398143,2,5406.0
2126,27,112719.0,632.8674652777778,3.1567235537,0.18764775449999999,2,6,0,1,0,0,0,0,0,1,0,0,0,0,9,0.0,0.15,0.0,5.134956190499418,-4.686295954588131,2,17687.0
2127,15,648.0,1437.2111458333334,3.2449962113999997,0.39407947340000005,8,8,1,1,0,0,0,0,0,1,0,0,0,0,13,0.15625,0.0,0.075,1.4592041332558001,1.4474602628636268,1,1160.0
2128,18,12795.0,3675.9935416666667,3.2232016223000004,0.6093127075,8,7,9,1,2,3,0,0,1,1,2,0,0,0,17,0.4,0.2,0.0,-2.830906733756328,0.26104823632961077,3,501870.0
2129,7,18.0,660.3789351851852,3.2260889018,0.20793306809999998,5,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-2.1148354487476673,0.38126769866947724,0,190.0
2130,0,3.0,2905.0998958333334,3.2030681406,0.08240348530000001,0,5,0,1,0,0,0,0,0,2,0,0,0,0,12,0.0,0.0,0.0,-1.8546595277913724,-3.526951050473515,0,156.0
2131,21,1283.0,964.3984375,3.0997884789,0.6650850406000001,8,8,1,3,3,0,0,0,0,1,1,0,0,0,9,0.0,0.5,0.0,4.060336631246034,-1.0250285369842518,1,1753.0
2132,16,7.0,1357.0147569444443,3.1909207419,0.7714269259000001,9,3,0,1,0,0,0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.4854636317228169,-0.8477393731473885,1,235.0
2133,0,5.0,1592.2516782407408,3.1479879070999996,0.3517633682,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.2715719970037334,1.526700499170521,0,130.0
2134,22,0.0,1410.9784259259259,3.2539360623,0.21876814079999998,12,3,1,1,1,0,0,0,1,1,2,0,0,0,6,0.0,0.0,0.0,-0.4323659258491129,-1.3023767645391402,0,127.0
2135,14,3757.0,1792.4890277777777,3.0982710949000003,0.272453994,6,6,1,1,0,2,0,2,1,1,2,0,0,0,14,-0.05,0.0,-0.025,2.6697573564490695,-0.4936719822963377,2,2189.0
2136,20,47.0,106.0303587962963,3.2260967823000004,0.0561390154,5,1,0,1,1,0,0,0,1,2,4,0,0,0,1,0.0,0.0,0.0,0.31315694123652726,0.26418838077830126,0,148.0
2137,22,27336.0,2288.335497685185,3.1989857089,0.24857113449999999,10,5,3,1,3,1,1,1,2,1,3,0,0,0,11,0.0,-0.05,-0.05,-1.6805015184945544,0.25310287703924816,2,6246.0
2138,10,5.0,3030.8068171296295,3.2252191250999998,0.9825143349,9,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,-0.19631270562826494,1.1350012333286035,1,216.0
2139,22,604.0,488.5427199074074,3.1811763337,0.2015482424,3,12,0,1,0,0,0,0,0,1,0,0,0,0,2,0.0,0.425,0.0,7.38851888955058,-2.4864319136248034,1,820.0
2140,14,1643.0,370.54212962962964,3.2003151051999996,0.44414490770000004,11,6,1,1,0,0,0,0,1,0,0,0,0,0,15,0.0,-0.1,0.0,-1.3169914468353048,0.3270136594872109,2,12504.0
2141,11,68.0,1467.1212847222223,3.2107266311,0.7423807026000001,7,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.3910202568685444,2.3545123493861997,2,8059.0
2142,0,148.0,2340.4569328703706,3.180720333,0.1488634218,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.05,0.0,-0.05,1.080907066960097,0.939754696414877,2,5301.0
2143,14,143501.0,60.66665509259259,3.2191139342,0.23597093219999998,2,7,0,4,0,0,0,0,2,2,0,0,0,0,42,-0.05,0.425,0.060606060606060594,-1.3262172904278913,0.1383014781243298,2,2516.0
2144,6,4.0,3569.2951851851853,3.2463653165,0.34551606310000005,5,3,0,1,1,0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,-1.857276125239806,-0.05084801219345907,1,532.0
2145,23,977.0,931.3040856481482,3.1977372825,0.2649175744,10,3,0,2,3,0,0,0,0,1,3,0,0,0,0,0.0,0.07500000000000001,0.0,6.108412378122468,-3.6025302374762695,1,1176.0
2146,13,423.0,3864.4686458333335,3.1949132861000002,0.39539372990000005,5,3,1,1,2,0,0,0,0,2,1,0,0,0,5,0.0,0.0,0.0,0.8718855946612578,0.8198725119786185,2,2701.0
2147,6,155.0,1745.2657986111112,3.22065395,0.34371167630000005,2,2,1,1,1,0,0,0,2,1,1,0,0,0,6,0.0,0.0,-0.025,-3.5147970588262476,-0.2912614077058884,1,1867.0
2148,26,332.0,1065.3312037037037,3.2075345288,0.796054499,9,5,0,1,1,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5.210784110087083,2.848975492558218,2,2614.0
2149,26,4597.0,3722.357337962963,3.2025735189,0.1245816691,15,5,1,1,5,0,0,0,1,1,3,0,0,0,3,-0.05,-0.05,0.0,-2.856219856888429,-0.24688633423275472,2,9150.0
2150,19,143501.0,777.6342129629629,3.2112546464,0.2705149159,4,8,1,1,0,0,0,0,3,2,0,0,0,0,44,0.0,0.3287878787878788,0.031628787878787874,2.0009024155648505,0.8955126903340588,2,6129.0
2151,30,129.0,3101.2028935185185,3.1255189823,0.4592744218,3,6,1,1,0,0,0,0,1,2,0,0,0,0,4,0.0,0.1,0.0,-0.09883484950926916,-0.7561908899559262,3,27631.0
2152,0,4.0,117.07554398148149,3.2216082613,0.6835534844,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.34516716072782294,0.6712874774311145,0,10.0
2153,23,658.0,2349.059699074074,3.1475971593,0.306926884,7,5,1,1,1,0,0,0,1,1,1,0,0,0,7,0.0,0.09166666666666667,0.0,-1.1079847226709476,0.8223271589353904,1,793.0
2154,7,61454.0,1655.4923611111112,3.2111112567,0.18209320739999998,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6.405412789066296,-2.589270745817562,2,6628.0
2155,0,29.0,1853.376261574074,3.2065443532,0.2145827555,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.834824483630507,-0.804848161099718,1,360.0
2156,7,50.0,3404.3325,3.1971321205,0.250696238,5,4,0,1,0,0,0,0,0,1,2,0,0,0,9,0.0,0.0,0.0,1.5392648002641878,2.510524602298285,1,649.0
2157,0,114.0,40.061018518518516,3.1799885293,0.5926256196999999,0,11,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0625,0.0,0.0,1.4360241874704012,2.72995997201133,0,9.0
2158,20,3234.0,3248.967233796296,3.2080039402,0.11951011369999999,10,3,1,1,1,0,0,0,0,2,2,0,0,0,3,0.0,0.0,0.0,-1.667072203471084,-0.12515277562317742,2,5907.0
2159,26,205.0,1.9593402777777778,3.1790946793,0.20433145030000002,11,11,1,1,1,0,0,0,0,2,4,0,0,0,16,0.0,-0.025,-0.01,0.6986295848838453,0.32450346047745443,0,43.0
2160,20,1504.0,2425.377326388889,3.2499175438,0.5005729009000001,9,11,1,1,1,0,0,0,1,1,0,0,0,0,15,0.0,0.0,0.16666666666666666,-0.4706634267631751,1.9651897002529146,2,6036.0
2161,17,12795.0,2522.8514699074076,3.2260976988,0.2106631222,4,10,20,1,4,6,0,0,2,1,1,0,0,0,65,0.525,0.2722222222222222,0.01770833333333333,-3.907889787231525,-0.1875100448779068,2,5599.0
2162,28,86.0,0.11295138888888889,3.0188252904,0.28459881859999997,9,4,1,1,2,0,0,0,1,1,1,0,0,0,8,0.0,0.0,0.0,1.0892217003918812,1.8944768498042197,0,2.0
2163,18,652.0,1217.2748958333334,3.1599387041000004,0.0456817592,7,2,0,1,1,0,0,0,0,2,3,0,0,0,14,0.0,0.0,0.0,-3.088552413716153,-2.4273712159589467,2,3027.0
2164,0,15.0,47.29390046296297,3.2000191819,0.3928503692,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-1.7011561179778119,-0.714981846932843,0,41.0
2165,0,23.0,594.8627430555556,3.1758082725,0.6499096873,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.3699902286630777,2.160926963027137,0,170.0
2166,13,568.0,1610.274699074074,3.1575342769,0.0467591063,8,8,7,6,6,0,0,0,1,1,1,0,0,0,17,-0.06818181818181818,-0.06818181818181818,0.0,-0.9242716772226625,-0.06952057006750001,1,1194.0
2167,23,49.0,2377.3511805555554,3.2021584252,0.20514419379999999,8,8,0,1,1,0,0,0,2,1,0,0,0,0,16,-0.05,0.0,0.1875,1.4680609437204097,0.7904032270136924,1,598.0
2168,0,1.0,915.9989583333333,3.2275919394,0.1942112544,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.4249779852265945,2.2812214203897354,0,19.0
2169,16,74.0,243.8226273148148,3.1809784558,0.15907446890000002,5,3,1,1,0,0,0,0,1,1,2,0,0,0,8,0.0,0.0,0.0,1.7172644921231033,1.5915230478098332,0,24.0
2170,11,43673.0,2429.280347222222,3.0961595749,0.3682422468,5,5,1,3,3,0,0,0,0,1,1,0,0,0,14,0.0,0.5,0.04545454545454545,4.216160060949922,-1.3560019062278592,1,845.0
2171,21,0.0,2268.112349537037,3.1894258532,0.18414311190000002,6,7,1,1,0,1,0,0,3,1,0,0,0,0,17,-0.025,0.0,0.0,0.9013169226623379,1.1525825534393634,2,6056.0
2172,0,7.0,1049.4325925925925,3.2450553316,0.47614387049999995,0,9,0,3,0,0,0,0,0,1,0,0,0,0,0,0.09943181818181818,0.0,0.0,-1.9246780166147388,0.7180037868384421,0,143.0
2173,6,0.0,531.9324305555556,3.2464567997000002,0.2502327733,6,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-0.6224384164307614,0.5800185443975716,0,13.0
2174,23,649.0,300.04123842592594,3.2410013000999998,0.49056295380000003,13,4,1,1,1,0,0,0,1,1,2,0,0,0,19,0.0,0.0625,0.0,-3.70060420835477,0.6368320894444356,1,239.0
2175,2,1.0,1515.4415277777778,3.1734173219999997,0.0803642478,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-2.7662590081074723,-0.048411296165501876,0,23.0
2176,0,41.0,2490.617025462963,3.2369276295,0.43115593609999997,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,-0.6187438840657136,1.1929425610476365,0,186.0
2177,21,58.0,17.525613425925926,3.2742780025,0.6245202569,0,7,0,2,2,0,0,0,1,1,0,0,0,0,8,0.0,0.9,0.1,-2.7934221711263634,0.596121602671799,0,132.0
2178,0,342.0,19.43601851851852,3.2205497485000003,0.4345366225,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-2.972130129537822,0.9458555307887276,0,36.0
2179,0,30.0,1562.1503703703704,3.2281720058,0.6160020128,0,7,0,1,0,0,0,0,0,1,0,0,0,0,5,-0.05,0.0,-0.03333333333333333,-0.46989759002739523,1.1432959925269979,0,95.0
2180,13,23.0,900.2744675925926,3.1877583948000003,0.4823523981,8,6,1,2,4,0,0,0,0,1,1,0,0,0,12,0.0,0.0,0.0,1.1334280235473124,-1.1626054789197096,1,682.0
2181,27,4597.0,3722.3250578703705,3.2000263982,0.1033373142,11,5,1,1,5,0,0,0,1,1,3,0,0,0,3,0.0,-0.05,0.0,-3.0452209765108122,-0.33146493791860593,2,5009.0
2182,0,0.0,2749.435023148148,3.2339870569999998,0.2876169066,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-2.215688533853142,-0.30584889728473474,0,135.0
2183,27,141.0,3540.371527777778,3.1718505264999997,0.15065399289999998,12,6,1,1,2,0,0,0,0,1,2,0,0,0,3,0.0,0.0,0.0,-0.12134199147284198,-1.1782859384702042,2,6213.0
2184,23,4.0,2799.1165625,3.2313562436,0.7936471264,14,9,0,1,1,0,0,0,0,1,1,0,0,0,4,0.0,0.0,0.0,-0.9899862458656402,1.2633183894145446,1,506.0
2185,16,63.0,294.1492592592593,3.2102548664999997,0.37131934060000005,10,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.13636363636363635,0.0,2.176768448049216,-2.7526558535499634,1,284.0
2186,19,15.0,1324.0766550925925,3.1871004452,0.26658872559999996,7,6,0,1,1,0,0,0,0,1,1,0,0,0,2,0.0,0.0,0.0,-2.286665245495745,-0.6600443795394203,0,35.0
2187,27,161.0,2142.4549189814816,3.235627997,0.40323327090000005,9,8,1,1,1,0,0,0,2,1,4,0,0,0,14,0.043181818181818175,-0.05,-0.05,-0.6723132891816017,0.6826963105608435,1,375.0
2188,19,800.0,2798.5121180555557,3.2070351771,0.36215448079999996,13,6,12,1,2,1,0,0,2,1,1,0,0,0,56,0.0,0.0,0.04924242424242425,-3.60483804669283,0.1447295735147869,2,13161.0
2189,11,143501.0,1149.6140277777777,3.2270125116000004,0.2789540483,2,5,1,1,0,0,0,0,3,3,0,0,0,0,46,0.0,0.425,0.09393939393939393,-0.7424882684435667,0.3306898539082514,2,4950.0
2190,12,1.0,0.31719907407407405,3.2241298642,0.299915324,10,3,0,1,1,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,-2.9062117644765157,0.23362915598282533,0,0.0
2191,15,7.0,504.29681712962963,3.2306564885,0.3041840118,0,9,0,1,0,0,0,0,0,1,0,0,0,0,3,0.0,0.31666666666666665,0.0,-0.5557107515386573,0.5497631629235057,0,45.0
2192,12,8.0,906.3892592592592,3.2164573202999995,0.3436490977,7,8,0,1,1,0,0,0,0,1,2,0,0,0,9,-0.05,0.13636363636363635,0.0,-0.7975964860130791,-0.696807633649625,1,215.0
2193,10,18878.0,4061.2175694444445,3.2427525181,0.5214232357,6,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0.0,0.375,0.0,0.31476565766668235,-0.26782202409381556,3,8797802.0
2194,3,610.0,1919.2361689814816,3.246451214,0.47606292219999996,2,5,0,1,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,1.2701829581191117,0.11712129592654189,1,270.0
2195,28,3.0,701.8709375,3.1958933968000003,0.2112573113,16,5,0,1,2,0,0,0,0,1,4,0,0,0,0,-0.025,0.043181818181818175,0.0,-1.7661063814635092,0.7439780770459341,0,155.0
2196,0,3391.0,1228.5378819444445,3.1292405879,0.31044656730000003,0,9,0,1,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,-3.382261305110624,-0.042965200998525244,1,816.0
2197,0,59.0,0.9729513888888889,3.2411065904000003,0.5734907189,0,10,0,3,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-2.855110641638452,-0.45996679021162706,0,13.0
2198,0,648.0,1623.152662037037,3.1128254136,0.6862059017000001,0,9,0,1,0,0,0,0,0,2,0,0,0,0,7,0.0,0.0,-0.025,1.0497217429206707,2.190309731259436,1,868.0
2199,19,63979.0,1026.6666666666667,3.1621982602,0.058891233200000004,12,5,0,1,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,3.1585294980276126,-0.7067341433161427,3,322606.0
2200,23,9793.0,2763.939398148148,3.2016931382,0.37062356939999996,9,11,0,2,1,0,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,-0.8268674651382458,-0.5576169677333542,2,4178.0
2201,17,1263.0,827.7808912037037,3.2526570791000005,0.5976475947,11,12,0,1,0,0,0,0,0,2,1,0,0,0,2,0.0,0.0,0.0,-1.34639733643646,-1.438390578825813,2,2582.0
2202,20,33855.0,1075.3493055555555,3.1810795061,0.3981028639,11,13,2,3,7,0,0,0,1,1,0,0,0,0,13,0.0,0.1,0.0,1.9125815484590765,1.6189557928608171,2,2743.0
2203,18,15838.0,2736.6415625,3.2764091492,0.5581684997,4,1,1,1,1,0,0,0,2,1,2,0,0,0,12,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.9019224112573854,-2.877654615394323,2,12946.0
2204,25,5247.0,2470.826087962963,3.2357267702,0.6477174184000001,12,4,1,1,0,0,0,0,1,1,1,0,0,0,5,0.0,0.0,0.0,-1.2927160700977658,0.3367942405935457,2,2702.0
2205,23,35252.0,68.98268518518519,3.1153419532999997,0.46451243770000006,14,3,1,1,1,0,0,0,1,1,1,0,0,0,9,0.0,0.0,0.0,-0.6109497484611376,-0.5375138609060327,0,3.0
2206,22,385.0,377.89096064814817,3.2273230733,0.49548266049999995,17,10,0,1,1,0,0,0,0,1,2,0,0,0,0,0.1,0.05,0.0,-1.6388966662493325,-3.6597582272529663,1,498.0
2207,18,5.0,2517.014537037037,3.2328600024000003,0.3237979939,5,6,1,1,1,0,0,0,2,1,1,0,0,0,12,0.0,-0.3,0.0,-2.952789437848165,-0.03388484163707814,1,575.0
2208,16,63.0,294.149224537037,3.1853633476999996,0.5720315753999999,9,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.13636363636363635,0.0,2.553927845935544,-2.1086521320218234,1,355.0
2209,22,1709.0,1072.000960648148,3.1915040559,0.33174682489999996,9,9,1,1,1,0,0,0,1,1,1,0,0,0,24,0.0,0.43333333333333335,0.1111111111111111,1.1963663670941607,-0.40623509373776684,1,774.0
2210,30,65662.0,2614.2467824074074,3.1504984345,0.0431687192,7,10,0,1,2,0,0,0,2,2,0,0,0,0,10,0.0,0.35,0.0,-1.5648702025076793,0.612882789076629,2,15126.0
2211,5,294.0,259.34513888888887,3.1959878158999997,0.2349411223,4,9,0,2,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1.8465792527116964,-0.5219227370627502,1,279.0
2212,8,1.0,0.24152777777777779,3.2233245247,0.20795003920000002,6,6,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,4.978317618748048,0.30610396248375604,0,2.0
2213,21,5.0,708.0009606481482,3.2449432506,0.4387504296,10,8,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-1.0025508488962522,0.7419295078231566,1,711.0
2214,13,87.0,656.4150231481482,3.1693702593,0.110874605,9,8,0,1,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,0.0,-1.6502044239421017,0.2740579382922285,1,214.0
2215,12,29.0,2842.8878703703704,3.1809512808,0.7589279189,5,6,1,1,1,0,0,0,1,1,2,0,0,0,5,0.0,0.125,0.0,1.074568728689268,1.449378537526632,2,5185.0
2216,11,6703.0,1611.9727777777778,3.2018325655,0.3025166433,6,6,0,1,1,0,0,1,0,1,0,0,0,0,8,0.0,0.35,-0.05000000000000001,1.071393753075859,-0.4569300969679596,1,1685.0
2217,6,120.0,1198.4747453703703,3.1859207735000004,0.11044814050000001,5,8,0,1,0,0,0,0,1,1,0,0,0,0,5,-0.05,0.0,-0.0125,-0.428229882381222,0.8830695563903433,1,666.0
2218,15,168.0,3543.4733680555555,3.2443465423,0.5881673297,13,10,0,1,0,0,0,0,0,2,2,0,0,0,1,0.0,0.0,0.0,-3.9898875475044817,-0.3412028667917107,2,15423.0
2219,25,9.0,3851.3753587962965,3.2345759191,0.4516966651,10,6,3,2,6,2,0,0,1,1,0,0,0,0,12,0.0,0.1787878787878788,0.0,-0.35985392801544785,0.6671648398284017,2,2963.0
2220,23,26557.0,347.25756944444447,3.1900551711,0.048989556600000005,13,5,0,1,1,0,0,0,0,2,2,0,0,0,21,0.0,0.0,0.4222222222222222,0.6155395046177656,-1.7681150764555391,1,537.0
2221,23,170.0,105.90331018518519,3.2374396152,0.42617891909999994,11,5,0,1,2,0,0,0,0,1,2,0,0,0,0,0.0,-0.05,0.0,3.125280556043076,-1.7228993154064247,1,279.0
2222,31,206.0,1479.0616782407408,3.2332587458999997,0.5670430099,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,0.0,0.475,0.0,0.10636031236803647,1.1429748680876703,2,7339.0
2223,23,431.0,456.0476388888889,3.2096214964,0.3624592815,12,8,1,1,4,0,1,1,0,0,0,0,0,0,8,0.0,-0.21666666666666665,0.0,0.2426541147664682,1.018881988273183,2,16179.0
2224,12,12795.0,1513.1620601851853,3.2359060946,0.500897701,2,11,14,1,0,5,0,0,2,1,1,0,0,0,59,0.4,0.31600000000000006,0.21553030303030304,-3.7247155155321607,-0.009970828596435142,2,4418.0
2225,26,50.0,8.172997685185186,3.1691465261,0.22966865820000001,12,5,0,1,0,0,1,2,0,1,0,0,0,0,0,0.0,0.19318181818181818,0.0,-1.754595400686086,0.11775015251205709,0,13.0
